Invoice,Order_Revenue,Items_in_Order,Unique_Products
573923,303.07,102,33
573924,299.38,202,17
573927,282.2,72,15
573928,599.25,365,8
573930,120.66,125,9
573931,296.76,203,16
573932,504.0,1400,7
573933,85.0,1,1
573934,307.14,110,19
573937,576.0,415,39
573945,211.47,103,9
573955,459.8,242,30
573982,306.0,360,1
573992,615.14,498,41
573993,664.21,321,40
573994,99.41999999999999,313,6
573995,960.0,3000,1
573996,355.86,302,15
573999,981.95,639,45
574009,320.05,192,41
574011,133.08,117,10
574012,400.32000000000005,1152,2
574013,300.6,140,5
574014,624.24,216,1
574015,921.37,394,43
574016,113.48000000000002,46,18
574017,132.45000000000002,36,8
574018,90.96,48,4
574020,304.68,206,18
574021,310.79999999999995,92,3
574022,85.92,48,1
574023,564.41,239,19
574024,109.68,114,8
574025,261.89,903,29
574029,994.8000000000001,720,37
574032,523.46,381,22
574033,302.0,98,17
574034,458.14,178,85
574035,113.01,60,17
574036,313.2,249,19
574037,97.5,161,8
574038,399.65,184,24
574039,127.30000000000001,66,9
574040,89.94,37,17
574041,19.92,24,1
574042,176.68,168,9
574043,633.58,556,92
574044,843.6,264,2
574045,409.08,100,5
574046,129.06,45,27
574047,302.96,176,13
574048,301.97,159,18
574049,1514.17,744,17
574050,131.52,109,9
574051,331.9,242,17
574052,119.8,29,19
574053,823.8,582,42
574054,754.64,362,38
574055,863.04,434,12
574056,3949.66,2454,30
574058,449.28,216,1
574059,87.97,62,39
574060,223.21,95,13
574062,1183.9,640,45
574063,211.49,240,79
574064,313.74,214,18
574066,443.14000000000004,190,8
574067,3962.85,1161,34
574068,633.44,291,22
574069,562.71,343,30
574070,339.0,198,16
574071,171.23000000000002,64,11
574072,385.3,238,16
574075,281.21000000000004,116,13
574077,190.05,125,51
574079,155.8,84,33
574080,195.24,76,23
574081,362.43,270,27
574082,111.08,78,15
574084,364.21999999999997,278,18
574085,175.89000000000001,115,15
574086,304.78,185,11
574087,114.2,56,5
574088,340.2,128,18
574089,300.1,162,20
574090,326.87,236,20
574091,302.22,454,22
574092,5500.38,4074,21
574093,736.55,567,39
574096,530.42,418,25
574097,725.72,377,29
574098,151.05,87,10
574099,202.3,80,12
574100,147.35,104,21
574102,278.52000000000004,110,9
574103,302.57,253,22
574104,656.95,376,25
574107,219.12,104,13
574138,375.24,192,4
574143,120.0,174,11
574149,774.9,293,46
574150,92.38,32,4
574154,216.99,119,13
574161,6.24,3,2
574165,226.92000000000002,284,14
574169,360.83000000000004,169,9
574170,545.49,447,62
574175,41.6,20,2
574182,308.76,372,17
574194,312.58,145,13
574196,30.0,16,2
574226,379.92,168,2
574227,427.51,149,22
574228,301.2,250,18
574233,105.78,66,8
574234,91.59,55,6
574237,436.06,218,29
574239,467.86,297,18
574240,576.26,382,84
574241,10.08,24,1
574242,294.4,388,2
574245,34.8,24,2
574246,45.0,12,1
574247,346.53000000000003,125,19
574249,436.79,156,49
574250,133.66,104,31
574251,291.6,116,17
574252,260.48,94,10
574253,440.23,423,30
574255,92.25,40,5
574258,123.19,60,46
574260,347.35,87,18
574262,524.14,316,28
574265,303.45,123,17
574269,958.82,696,58
574271,1000.0,100,1
574272,55.32000000000001,36,2
574273,213.08,120,26
574274,30.0,24,1
574275,311.73,127,15
574276,1415.92,832,5
574277,208.0,832,1
574278,456.24,228,16
574279,142.98,42,12
574280,660.7,374,13
574281,297.90999999999997,225,15
574282,125.5,21,3
574283,10.2,4,1
574284,312.75,145,14
574285,2907.2000000000003,1024,6
574286,117.46000000000001,40,4
574287,166.0,126,53
574289,131.04,312,8
574290,263.92,111,32
574292,183.76,112,25
574293,6162.620000000001,2290,9
574294,5727.0,3840,3
574295,7427.32,1952,21
574297,528.08,336,29
574299,309.01,157,16
574300,309.66,124,12
574301,372.7,136,19
574302,321.07,125,16
574303,684.12,560,9
574304,488.08,158,77
574305,135.4,140,7
574306,405.0,510,23
574307,116.56,50,8
574308,608.85,457,52
574310,770.66,422,71
574311,981.77,471,45
574312,132.28,115,30
574313,367.69,173,20
574314,342.4,192,18
574315,506.88,183,11
574316,159.85,21,8
574317,370.40000000000003,768,27
574319,1915.6,810,9
574320,7.800000000000001,20,1
574321,280.49,121,31
574323,114.91,59,21
574324,1494.0000000000002,360,1
574325,466.84,260,5
574326,310.28000000000003,381,25
574327,315.29,131,13
574328,7271.34,4981,208
574329,477.94,210,16
574330,63.06,54,3
574331,262.26,264,15
574332,760.0,187,4
574333,156.75,75,2
574334,537.6,156,7
574335,42.45,13,3
574336,1195.09,559,56
574338,352.46,234,14
574340,156.25,130,24
574341,4557.6,4752,11
574342,223.71,183,16
574343,379.28000000000003,302,26
574345,340.48,168,16
574346,426.84,252,10
574348,610.76,412,10
574349,659.8,268,15
574351,109.49,159,32
574352,5292.72,1776,14
574353,312.55,145,28
574354,464.05,328,16
574355,85.32000000000001,32,4
574363,5028.76,1418,13
574368,384.93,253,27
574383,80.60000000000001,16,4
574387,317.56,144,16
574393,324.3,174,17
574442,561.28,139,10
574444,198.47,151,37
574445,713.76,393,20
574446,84.0,40,1
574466,335.72,154,12
574467,41.6,20,1
574468,47.6,8,2
574469,601.44,336,1
574470,71.7,250,25
574471,419.12,308,23
574474,237.87,111,39
574475,308.16,383,23
574476,213.96,145,55
574477,348.33,269,54
574478,318.83,257,33
574479,235.35999999999999,184,22
574480,308.94,184,20
574481,612.72,703,141
574482,16.54,14,2
574484,463.09000000000003,350,30
574485,570.92,324,5
574490,269.1,184,18
574491,328.15000000000003,199,19
574501,327.89,304,57
574502,107.82,77,24
574506,102.82000000000001,31,20
574509,283.17,248,40
574511,324.57,279,22
574513,461.15999999999997,232,8
574514,627.0,518,20
574521,379.7,198,23
574523,390.6,108,9
574528,155.25,62,9
574529,190.88,131,25
574530,192.32999999999998,156,35
574531,37.29,71,6
574532,2370.04,1627,135
574533,592.56,566,11
574534,2118.12,1005,16
574535,133.91,85,8
574536,292.65,232,60
574537,71.66,70,7
574544,1931.45,1230,106
574545,816.54,472,41
574546,15.0,1,1
574547,488.35,221,104
574549,1.45,1,1
574550,728.67,325,55
574555,216.13,198,46
574557,165.32000000000002,108,8
574559,466.68,340,55
574560,307.78000000000003,214,19
574573,161.29,67,39
574575,482.67,350,51
574576,8.7,6,1
574585,399.6,216,1
574586,247.9,66,6
574587,1228.24,616,61
574588,74.9,22,3
574589,125.58,63,20
574590,335.86,166,22
574591,309.53000000000003,115,17
574592,139.1,58,8
574619,223.27,141,27
574624,538.74,191,33
574629,216.49,51,27
574631,471.84000000000003,106,5
574643,309.14,224,18
574653,482.15999999999997,522,14
574654,196.43,102,30
574655,241.86,94,23
574656,233.8,111,16
574657,439.66,232,59
574659,203.84,95,31
574660,306.01,223,84
574661,430.3,166,22
574662,493.62,224,25
574663,394.57,174,40
574664,328.9,366,11
574665,156.54,102,3
574666,257.76,144,1
574667,545.25,365,31
574668,29.700000000000003,6,1
574669,223.08,120,14
574670,281.16,127,58
574671,113.03,46,27
574672,210.31,129,66
574673,420.42,584,102
574674,126.8,58,13
574675,430.64,244,49
574676,194.15,65,34
574677,230.51,111,62
574678,1524.77,843,89
574679,464.32,259,14
574680,553.1,304,24
574681,317.8,268,20
574682,296.58,180,55
574683,331.93,154,84
574684,1349.69,822,55
574685,174.9,86,8
574686,186.19,225,53
574687,157.7,90,3
574688,5.8,4,1
574689,23.799999999999997,4,2
574690,671.69,577,39
574691,134.46,94,26
574692,144.3,81,15
574693,211.07,103,30
574694,419.06,146,16
574695,114.14,22,13
574696,202.88,122,32
574697,144.23000000000002,109,7
574698,152.2,92,6
574699,303.25,167,21
574700,1171.59,608,156
574701,287.64,160,57
574702,258.13,135,13
574703,44.39,20,14
574704,702.21,221,43
574705,194.4,21,10
574706,294.24,232,15
574707,2227.86,1296,76
574708,70.8,10,1
574709,893.62,632,52
574710,489.66,250,65
574711,78.0,18,4
574713,237.57,106,11
574714,581.39,429,132
574715,346.35,93,6
574716,89.08,27,19
574717,324.8,160,8
574718,885.8,428,15
574719,365.16,260,17
574720,473.9,290,67
574721,323.16,190,69
574722,378.76,376,93
574723,102.84,34,5
574724,99.0,20,1
574725,143.76,72,20
574726,387.39,301,64
574727,128.54,22,3
574728,330.79,264,20
574729,19.9,2,1
574730,55.5,24,2
574731,35.400000000000006,12,2
574732,978.84,528,47
574733,1366.91,733,57
574734,361.96,184,66
574735,89.25999999999999,52,6
574736,113.39999999999999,36,2
574737,558.59,259,27
574738,249.64000000000001,139,28
574739,400.93,191,22
574740,6207.67,2708,131
574741,434.27,267,101
574743,250.94,78,26
574744,317.36,112,15
574745,220.64,325,15
574746,676.8000000000001,198,8
574747,357.81,239,21
574749,535.61,367,33
574750,381.28000000000003,218,20
574751,44.85,27,2
574752,24.96,12,1
574754,153.16,130,9
574755,372.24,118,7
574756,306.2,128,11
574777,712.78,398,19
574824,531.14,184,25
574826,351.44,333,68
574827,45.599999999999994,48,4
574829,403.2000000000001,192,1
574830,387.76,790,21
574831,138.94,257,14
574832,630.06,226,9
574833,100.95,33,5
574834,718.9,266,23
574835,407.96000000000004,136,17
574836,527.05,265,33
574837,663.14,601,28
574838,140.0,5,1
574839,411.65,106,60
574840,243.99,166,45
574841,397.43,30,5
574842,114.75,61,7
574844,222.26,89,13
574846,156.96,112,16
574852,254.81,87,32
574860,180.0,500,1
574861,166.92,65,14
574862,754.5,365,23
574863,613.94,372,90
574864,797.86,364,56
574866,249.77,287,45
574867,207.99,95,11
574868,269.1,108,10
574869,280.77,140,16
574870,152.67,145,12
574871,148.82,29,16
574873,215.09,115,15
574874,307.36,333,12
574877,291.54,358,17
574878,131.79,21,6
574879,76.5,6,2
574880,370.25,341,17
574881,115.23,63,9
574882,487.04,217,56
574883,162.34,131,22
574884,204.0,48,1
574885,268.08,137,10
574887,187.48,212,14
574888,637.5000000000001,174,6
574889,213.45,63,3
574890,414.6,176,8
574891,106.44,52,24
574892,654.0,466,36
574893,149.43,79,34
574895,435.82000000000005,112,9
574896,165.76,62,43
574898,827.42,518,54
574899,324.7,119,12
574901,568.42,317,28
574903,335.47,189,16
574907,641.36,246,31
574908,82.75999999999999,28,3
574909,204.12,50,34
574910,206.72,158,11
574911,151.04,130,13
574913,97.7,22,3
574914,179.08,141,46
574915,743.58,258,17
574916,177.3,68,10
574917,386.74,136,5
574919,102.3,52,6
574920,418.26,160,20
574921,686.85,251,19
574923,195.0,119,37
574933,153.3,96,11
574934,303.16,180,17
574935,301.04,284,4
574936,151.81,136,28
574937,151.95,15,6
574938,206.9,78,3
574939,19.59,8,5
574940,223.88,136,11
574942,394.56,568,5
574943,170.64,228,9
574944,180.48,176,8
574945,303.3,122,15
574947,750.24,664,10
574948,192.0,56,8
574949,210.95000000000002,139,16
574951,564.4300000000001,84,28
574952,172.33,123,10
574953,316.36,220,15
574956,603.75,317,28
574958,260.38,242,17
574959,491.57,251,56
574960,684.96,276,24
574961,94.74,150,9
574962,1421.67,989,37
574963,336.12,178,18
574964,484.79999999999995,288,10
574965,201.45,99,53
574966,132.64000000000001,48,7
574994,138.16,61,15
575003,418.29,161,21
575007,540.99,517,40
575017,114.23,89,24
575027,125.92,80,2
575034,187.1,138,41
575036,407.55,199,20
575037,390.85,233,19
575038,171.84,96,1
575039,327.22,245,46
575040,657.08,388,33
575041,335.93,137,19
575043,4.95,1,1
575045,101.64,54,6
575046,244.56,162,18
575049,614.32,409,35
575050,777.6,576,4
575051,428.89,211,40
575053,56.6,24,3
575054,350.64,164,22
575059,151.28,114,45
575060,1095.29,387,45
575061,111.9,26,2
575062,303.28000000000003,190,15
575063,351.59000000000003,141,71
575066,150.92000000000002,106,13
575067,774.45,461,24
575068,249.7,170,15
575069,208.11,65,11
575070,786.6899999999999,445,123
575071,145.6,70,6
575072,60.599999999999994,44,3
575073,722.07,539,93
575074,150.04,94,28
575075,272.5,210,23
575076,786.36,351,30
575077,258.42,124,10
575078,320.34000000000003,146,17
575080,377.28,408,5
575083,308.47999999999996,380,13
575085,341.44,108,14
575086,1206.3,592,42
575087,267.6,100,75
575088,135.6,24,7
575089,422.04,264,24
575090,67.65,23,10
575091,516.85,439,38
575117,222.47,166,114
575125,537.0,300,3
575127,296.78000000000003,168,15
575128,521.54,414,33
575129,241.73,63,18
575131,166.7,50,7
575132,303.6,166,14
575133,159.38,147,6
575134,97.7,26,3
575135,131.22,24,8
575136,411.68,181,22
575137,1833.69,495,32
575139,338.55,304,17
575140,303.08,216,9
575141,787.2900000000001,435,35
575143,260.04,147,14
575144,573.71,239,24
575145,213.5,78,12
575146,2328.84,1402,24
575147,326.4,84,4
575148,422.45,185,22
575149,110.5,26,6
575151,263.08,129,15
575152,422.43,294,51
575154,243.47,117,13
575163,9.9,2,2
575164,481.75,200,26
575165,91.03999999999999,46,5
575166,71.0,108,7
575167,329.25,198,22
575168,435.28,246,9
575169,598.46,287,22
575170,108.85000000000001,23,4
575178,345.8,110,2
575179,343.15,91,19
575180,306.0,24,1
575181,312.0,150,15
575182,33.0,20,2
575183,431.59,188,21
575184,450.40000000000003,404,5
575185,725.7,136,10
575186,242.45,187,17
575187,107.95,175,8
575188,310.9,120,15
575189,474.3,42,3
575190,742.2,300,6
575191,315.0,72,5
575192,214.8,120,4
575193,718.99,346,38
575194,359.46000000000004,222,15
575195,271.36,202,15
575196,83.2,40,1
575197,41.08,46,3
575198,71.25,19,3
575199,725.22,439,31
575200,12.48,6,1
575201,821.0,450,3
575202,359.7,270,23
575203,42.96,24,1
575204,99.18,42,4
575205,237.6,48,1
575206,1296.56,788,31
575207,339.71999999999997,224,14
575208,15.6,24,1
575209,49.800000000000004,48,4
575210,311.19,121,16
575211,283.31,135,38
575212,306.58,172,18
575213,1809.6000000000001,560,3
575214,1764.72,1031,24
575215,261.2,36,12
575216,722.2,547,23
575217,147.15,50,8
575218,285.85,121,13
575219,7059.54,4675,66
575220,2506.0,1400,14
575221,717.8000000000001,333,36
575222,398.31,141,36
575255,1975.0,788,5
575256,550.44,252,8
575258,188.57,137,15
575269,1130.74,730,40
575291,103.68,144,2
575296,426.6,540,1
575297,172.14000000000001,50,8
575298,438.08,480,70
575299,345.26,100,9
575300,304.02,170,11
575301,48.79,13,3
575302,307.96,236,5
575303,176.55,90,27
575304,8.9,6,3
575305,336.40000000000003,178,10
575312,222.0,196,13
575317,312.9,106,4
575318,413.06,322,25
575319,76.05,31,4
575320,270.9,186,15
575321,275.41,175,18
575322,312.78000000000003,68,5
575323,565.66,354,25
575324,663.49,339,32
575325,306.25,150,39
575326,349.83000000000004,153,16
575328,2640.0,2400,5
575329,112.4,28,22
575330,309.08,268,17
575331,1049.66,593,59
575332,85.92,48,1
575333,599.95,357,22
575334,475.62,256,23
575335,4961.2,3684,7
575336,147.59,127,37
575337,185.44,133,53
575338,14.95,1,1
575339,312.12,94,27
575340,1296.37,703,43
575342,373.27,103,15
575352,449.4,87,6
575356,49.5,10,2
575360,101.69999999999999,58,6
575366,482.59000000000003,329,29
575367,508.28,564,35
575368,225.18,101,52
575369,613.6800000000001,364,22
575370,125.80000000000001,44,5
575371,305.6,340,11
575383,168.12,268,14
575384,504.53000000000003,181,21
575387,76.8,64,5
575388,188.04,156,2
575389,97.63,101,7
575390,55.32,60,5
575391,87.78,90,6
575392,209.48,215,15
575410,413.6,172,17
575415,207.50000000000003,50,1
575418,83.2,40,2
575433,20.8,10,1
575475,485.6,302,19
575476,393.23,421,8
575480,182.55,53,8
575481,474.4,682,84
575482,355.38,179,38
575483,415.18,154,11
575484,484.15,199,26
575485,175.92,88,11
575486,826.04,580,21
575487,429.84,376,30
575490,230.82,230,35
575491,1495.06,832,175
575492,108.5,64,6
575493,321.37,271,15
575494,288.0,7,3
575495,754.66,266,12
575496,188.4,72,3
575497,34.68,12,1
575498,33.0,13,2
575499,525.92,262,17
575500,415.55,328,28
575501,449.2,336,12
575502,369.12,264,21
575504,770.92,305,34
575507,1013.01,191,29
575508,8111.2,6712,53
575509,471.0,256,8
575510,1549.12,1040,10
575512,1247.41,786,68
575514,445.03999999999996,261,24
575515,420.75,159,9
575516,3893.79,1690,116
575517,337.02,110,29
575519,310.83,165,14
575520,266.92,330,14
575525,128.88,72,1
575563,225.46,186,14
575574,110.14,62,28
575576,439.65999999999997,338,28
575579,72.0,100,1
575581,91.68,105,5
575582,1790.0,1000,1
575583,243.04,174,75
575584,245.4,101,13
575586,185.04,108,9
575587,382.56,435,47
575589,514.16,274,27
575591,106.1,46,10
575593,320.07000000000005,133,12
575595,125.4,60,6
575602,843.29,571,146
575603,197.85,109,24
575604,256.20000000000005,120,7
575605,350.02,217,15
575607,4358.0,1014,375
575609,448.5,268,21
575610,568.21,361,30
575611,113.5,260,11
575612,1014.61,699,52
575618,126.14,106,7
575619,495.6,120,5
575620,198.39000000000001,125,13
575621,131.14000000000001,52,17
575622,352.23,369,24
575623,237.31,260,18
575624,303.85,223,12
575627,288.14,342,19
575628,151.08,48,23
575629,175.54000000000002,207,14
575631,166.97,126,42
575632,1013.86,3,1
575633,150.8,24,6
575634,301.06,412,18
575636,40.46,1,1
575637,356.18,143,60
575639,241.8,240,10
575640,240.16,110,31
575642,486.75,177,14
575643,384.88,184,16
575647,856.4100000000001,392,45
575652,469.65,43,8
575654,299.21000000000004,115,13
575655,182.23,60,18
575656,1855.99,777,47
575657,112.03999999999999,58,5
575658,24.96,12,1
575659,543.36,236,10
575660,149.8,76,9
575661,352.98,210,39
575668,108.4,61,56
575671,665.46,333,20
575673,266.76,132,11
575674,125.38,54,7
575675,1.95,1,1
575676,323.62,578,8
575678,579.15,449,29
575680,677.09,485,41
575681,363.2,247,50
575682,279.5,141,15
575683,3782.52,954,18
575684,300.38,266,6
575685,600.1800000000001,162,9
575686,347.68,174,13
575687,2581.07,1041,44
575688,343.8,154,11
575689,165.92000000000002,88,8
575690,314.66,208,19
575691,179.55,34,9
575692,274.8,202,47
575693,302.64,174,12
575694,165.05,127,44
575695,226.60000000000002,94,11
575697,77.64,60,6
575698,431.56,314,28
575700,329.68,148,16
575701,973.72,461,28
575702,108.86,92,5
575703,1735.3000000000002,902,11
575705,826.7,392,27
575706,360.84,248,49
575707,363.95,191,21
575708,75.98,89,6
575709,162.8,34,2
575710,110.38,24,19
575711,65.28,48,3
575712,30.119999999999997,36,3
575713,254.28,148,15
575718,269.77,69,31
575723,296.98,162,14
575724,486.65,119,6
575725,1955.68,1103,32
575726,479.36,245,84
575727,129.6,60,3
575728,1003.03,496,48
575729,397.06,196,26
575730,158.61,113,31
575731,169.69,82,36
575732,232.65,50,9
575733,246.01000000000002,132,14
575734,292.58,64,13
575735,370.8,153,17
575736,223.68,149,12
575737,197.64,116,6
575738,138.92000000000002,120,12
575740,455.91,386,31
575741,110.4,42,6
575742,328.96000000000004,180,16
575743,305.3,166,7
575744,300.32,120,12
575745,203.6,110,10
575747,515.18,223,25
575750,379.58,161,9
575751,1674.65,840,47
575753,218.61,148,73
575754,120.54,52,17
575755,272.58,279,22
575756,155.37,92,34
575757,147.1,71,22
575760,469.63,247,68
575764,32.5,26,2
575765,325.01,211,15
575766,264.12,133,29
575767,208.89,161,53
575787,486.96000000000004,324,30
575828,251.8,136,15
575830,16.95,1,1
575837,345.56,334,40
575838,328.43,151,21
575840,682.17,407,63
575842,289.19,191,25
575843,148.96,121,33
575845,336.8,337,14
575846,904.6,622,80
575847,139.10000000000002,58,8
575848,246.86,232,55
575849,216.74,217,13
575850,451.68,512,5
575851,229.09,256,69
575852,345.99,154,34
575853,156.43,31,7
575854,1091.28,474,59
575855,198.29,76,33
575856,241.47,179,73
575866,504.24,168,5
575867,813.75,595,100
575868,754.38,841,52
575869,15.8,4,1
575870,468.91,213,16
575871,461.32,259,20
575873,640.84,396,4
575874,149.01,65,10
575876,122.4,108,2
575877,416.56,116,13
575878,5.43,13,2
575880,784.46,763,36
575882,152.64,144,1
575884,413.12,203,22
575885,302.62,140,17
575886,488.95,314,72
575887,424.2,124,7
575888,54.0,3,1
575889,184.26,106,17
575890,125.03999999999999,136,7
575891,191.04,138,12
575892,202.31,131,19
575893,239.28,121,16
575894,220.7,787,3
575895,399.09,251,72
575896,1136.6799999999998,611,40
575897,171.72,156,7
575898,302.48,124,26
575899,359.9,191,16
575902,446.02,491,37
575903,343.38,322,18
575904,162.22,66,29
575905,491.86,498,33
